,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA
Date,,,,,,,,,,,,,,,,,,
2021-09-09,12.547647476196289,48.41999816894531,754.8599853515625,12.760000228881836,48.41999816894531,754.8599853515625,12.949999809265137,48.95000076293945,762.0999755859375,12.720000267028809,47.79999923706055,751.6300048828125,12.949999809265137,48.95000076293945,753.4099731445312,68806400,13739500,14077700
2021-09-10,12.468978881835938,49.4900016784668,736.27001953125,12.680000305175781,49.4900016784668,736.27001953125,12.930000305175781,50.41999816894531,762.6099853515625,12.65999984741211,48.689998626708984,734.52001953125,12.84000015258789,48.689998626708984,759.5999755859375,48792500,22774700,15184200
2021-09-13,12.773818969726562,50.81999969482422,743.0,12.989999771118164,50.81999969482422,743.0,12.989999771118164,50.95000076293945,744.780029296875,12.619999885559082,49.599998474121094,708.8499755859375,12.760000228881836,50.11000061035156,740.2100219726562,62270800,18506500,22952500
2021-09-14,12.645981788635254,50.7400016784668,744.489990234375,12.859999656677246,50.7400016784668,744.489990234375,13.0600004196167,51.41999816894531,754.469970703125,12.789999961853027,50.5,736.4000244140625,12.930000305175781,51.220001220703125,742.5700073242188,47640800,12587300,18524900
2021-09-15,12.999991416931152,51.81999969482422,755.8300170898438,13.220000267028809,51.81999969482422,755.8300170898438,13.25,51.93000030517578,756.8599853515625,12.8100004196167,50.540000915527344,738.3599853515625,12.890000343322754,50.790000915527344,745.0,60282100,13658500,15357700
2021-09-16,13.176995277404785,51.52000045776367,756.989990234375,13.399999618530273,51.52000045776367,756.989990234375,13.529999732971191,51.900001525878906,758.9099731445312,13.100000381469727,50.90999984741211,747.6099853515625,13.180000305175781,51.59000015258789,752.8300170898438,76426100,12617300,13923400
2021-09-17,13.32450008392334,51.33000183105469,759.489990234375,13.550000190734863,51.33000183105469,759.489990234375,13.699999809265137,51.93000030517578,761.0399780273438,13.390000343322754,50.9900016784668,750.0,13.40999984741211,51.33000183105469,757.1500244140625,76182400,45115700,28204200
2021-09-20,12.606648445129395,49.369998931884766,730.1699829101562,12.819999694824219,49.369998931884766,730.1699829101562,13.1899995803833,49.540000915527344,742.0,12.630000114440918,48.369998931884766,718.6199951171875,13.069999694824219,49.45000076293945,734.5599975585938,126152200,24540600,24757700
2021-09-21,12.557480812072754,49.369998931884766,739.3800048828125,12.770000457763672,49.369998931884766,739.3800048828125,12.970000267028809,49.779998779296875,744.739990234375,12.65999984741211,48.790000915527344,730.4400024414062,12.890000343322754,49.56999969482422,734.7899780273438,60473100,14172700,16330700
2021-09-22,13.0098237991333,50.779998779296875,751.9400024414062,13.229999542236328,50.779998779296875,751.9400024414062,13.390000343322754,51.220001220703125,753.6699829101562,12.90999984741211,50.029998779296875,739.1199951171875,12.920000076293945,50.029998779296875,743.530029296875,75784000,14038300,15126300
2021-09-23,13.481837272644043,51.91999816894531,753.6400146484375,13.710000038146973,51.91999816894531,753.6400146484375,13.739999771118164,52.08000183105469,758.2000122070312,13.319999694824219,51.040000915527344,747.9199829101562,13.350000381469727,51.099998474121094,755.0,68708100,14043200,11947500
2021-09-24,13.55067253112793,52.22999954223633,774.3900146484375,13.779999732971191,52.22999954223633,774.3900146484375,13.9399995803833,52.630001068115234,774.7999877929688,13.640000343322754,51.720001220703125,744.5599975585938,13.65999984741211,51.880001068115234,745.8900146484375,57440200,11643500,21373000
2021-09-27,13.924347877502441,53.2400016784668,791.3599853515625,14.15999984741211,53.2400016784668,791.3599853515625,14.289999961853027,53.56999969482422,799.0,13.880000114440918,52.380001068115234,769.3099975585938,13.890000343322754,52.40999984741211,773.1199951171875,68769700,13861400,28070700
2021-09-28,14.07185173034668,52.849998474121094,777.5599975585938,14.3100004196167,52.849998474121094,777.5599975585938,14.729999542236328,54.209999084472656,795.6400146484375,14.229999542236328,52.70000076293945,766.1799926757812,14.630000114440918,53.77000045776367,787.2000122070312,107090900,16422900,25381400
2021-09-29,14.062018394470215,52.93000030517578,781.3099975585938,14.300000190734863,52.93000030517578,781.3099975585938,14.5,53.36000061035156,793.5,14.170000076293945,52.529998779296875,770.6799926757812,14.460000038146973,53.29999923706055,779.7999877929688,56805500,10881100,20942900
2021-09-30,13.924347877502441,52.709999084472656,775.47998046875,14.15999984741211,52.709999084472656,775.47998046875,14.319999694824219,53.20000076293945,789.1300048828125,14.09000015258789,52.18000030517578,775.0,14.260000228881836,52.93000030517578,781.0,78820500,16324300,17956000
2021-10-01,13.924347877502441,53.130001068115234,775.219970703125,14.15999984741211,53.130001068115234,775.219970703125,14.369999885559082,53.380001068115234,780.780029296875,14.010000228881836,52.25,763.5900268554688,14.260000228881836,53.029998779296875,778.4000244140625,51880900,16660400,17031400
2021-10-04,14.111186027526855,53.97999954223633,781.530029296875,14.350000381469727,53.97999954223633,781.530029296875,14.789999961853027,55.63999938964844,806.969970703125,14.220000267028809,53.68000030517578,776.1199951171875,14.270000457763672,54.900001525878906,796.5,78332500,29206700,30483300
2021-10-05,14.052184104919434,54.34000015258789,780.5900268554688,14.289999961853027,54.34000015258789,780.5900268554688,14.4399995803833,54.7400016784668,797.3099975585938,14.109999656677246,53.650001525878906,774.2000122070312,14.4399995803833,54.189998626708984,784.7999877929688,55915800,18201500,18432600
2021-10-06,13.885013580322266,53.93000030517578,782.75,14.119999885559082,53.93000030517578,782.75,14.34000015258789,55.5,786.6599731445312,13.890000343322754,53.150001525878906,773.219970703125,14.140000343322754,54.4900016784668,776.2000122070312,61020300,29520800,14632800
2021-10-07,14.642199516296387,56.439998626708984,793.6099853515625,14.890000343322754,56.439998626708984,793.6099853515625,14.949999809265137,56.7400016784668,805.0,14.3100004196167,54.439998626708984,783.3800048828125,14.34000015258789,54.849998474121094,785.4600219726562,96557500,31006000,19195800
2021-10-08,14.868371963500977,58.56999969482422,785.489990234375,15.119999885559082,58.56999969482422,785.489990234375,15.489999771118164,59.209999084472656,796.3800048828125,14.850000381469727,56.380001068115234,780.9099731445312,14.920000076293945,56.540000915527344,796.2100219726562,99468900,33724900,16738600
2021-10-11,14.838871002197266,58.09000015258789,791.9400024414062,15.09000015258789,58.09000015258789,791.9400024414062,15.359999656677246,59.349998474121094,801.239990234375,14.970000267028809,57.77000045776367,785.5,15.199999809265137,58.790000915527344,787.6500244140625,45302300,17665700,14200300
2021-10-12,15.379717826843262,58.959999084472656,805.719970703125,15.640000343322754,58.959999084472656,805.719970703125,15.680000305175781,59.33000183105469,812.3200073242188,15.010000228881836,57.86000061035156,796.5700073242188,15.109999656677246,58.52000045776367,800.9299926757812,89134000,17095000,22020000
2021-10-13,15.25188159942627,57.77000045776367,811.0800170898438,15.510000228881836,57.77000045776367,811.0800170898438,15.6899995803833,58.939998626708984,815.4099731445312,15.270000457763672,57.08000183105469,805.780029296875,15.59000015258789,58.939998626708984,810.469970703125,63363500,18813800,14120100
2021-10-14,15.192879676818848,57.689998626708984,818.3200073242188,15.449999809265137,57.689998626708984,818.3200073242188,15.619999885559082,58.290000915527344,820.25,15.369999885559082,57.45000076293945,813.3499755859375,15.619999885559082,58.099998474121094,815.489990234375,50875100,11450100,12247200
2021-10-15,15.438718795776367,58.0,843.030029296875,15.699999809265137,58.0,843.030029296875,16.030000686645508,58.709999084472656,843.2100219726562,15.539999961853027,57.849998474121094,822.3499755859375,15.539999961853027,58.34000015258789,823.739990234375,77211800,12914600,18924600
2021-10-18,15.30104923248291,56.88999938964844,870.1099853515625,15.5600004196167,56.88999938964844,870.1099853515625,15.649999618530273,57.58000183105469,875.260009765625,15.489999771118164,56.849998474121094,851.469970703125,15.569999694824219,57.40999984741211,851.7899780273438,48643800,12667900,24207200
2021-10-19,15.163379669189453,56.849998474121094,864.27001953125,15.420000076293945,56.849998474121094,864.27001953125,15.6899995803833,57.060001373291016,877.9500122070312,15.369999885559082,56.529998779296875,862.510009765625,15.600000381469727,57.0,877.530029296875,44668300,10589000,17381100
2021-10-20,15.773061752319336,57.66999816894531,865.7999877929688,16.040000915527344,57.66999816894531,865.7999877929688,16.15999984741211,58.2400016784668,869.489990234375,15.369999885559082,56.220001220703125,857.3800048828125,15.430000305175781,56.36000061035156,865.3499755859375,105213700,13399900,14032100
2021-10-21,16.274574279785156,58.40999984741211,894.0,16.549999237060547,58.40999984741211,894.0,16.700000762939453,58.66999816894531,900.0,16.1299991607666,57.72999954223633,855.5,16.15999984741211,58.0,856.0,95855000,11585400,31481500
2021-10-22,16.009065628051758,57.77000045776367,909.6799926757812,16.280000686645508,57.77000045776367,909.6799926757812,16.540000915527344,58.70000076293945,910.0,16.229999542236328,57.63999938964844,890.9600219726562,16.420000076293945,58.369998931884766,895.5,60646800,11077600,22880800
2021-10-25,15.733726501464844,57.7599983215332,1024.8599853515625,16.0,57.7599983215332,1024.8599853515625,16.5,58.310001373291016,1045.02001953125,15.8100004196167,56.84000015258789,944.2000122070312,16.399999618530273,58.04999923706055,950.530029296875,67808000,14151000,62852100
2021-10-26,15.674724578857422,57.369998931884766,1018.4299926757812,15.9399995803833,57.369998931884766,1018.4299926757812,16.219999313354492,58.29999923706055,1094.93994140625,15.699999809265137,56.959999084472656,1001.4400024414062,16.09000015258789,58.02000045776367,1024.68994140625,64882300,16335800,62415000
2021-10-27,15.25188159942627,54.2599983215332,1037.8599853515625,15.510000228881836,54.2599983215332,1037.8599853515625,15.920000076293945,55.7599983215332,1070.8800048828125,15.5,54.15999984741211,1030.780029296875,15.789999961853027,55.599998474121094,1039.6600341796875,96094300,36397600,38526500
2021-10-28,16.57941436767578,54.2400016784668,1077.0400390625,16.860000610351562,54.2400016784668,1077.0400390625,17.579999923706055,55.58000183105469,1081.0,16.709999084472656,54.060001373291016,1054.199951171875,16.860000610351562,54.599998474121094,1068.31005859375,215237600,23020300,27213200
2021-10-29,16.795753479003906,54.43000030517578,1114.0,17.079999923706055,54.43000030517578,1114.0,17.360000610351562,55.040000915527344,1115.2099609375,16.549999237060547,53.61000061035156,1073.2099609375,16.860000610351562,53.900001525878906,1081.8599853515625,100560700,16680700,29918400
2021-11-01,17.651273727416992,55.4900016784668,1208.5899658203125,17.950000762939453,55.4900016784668,1208.5899658203125,17.969999313354492,55.7400016784668,1209.75,17.06999969482422,54.41999816894531,1118.6600341796875,17.5,54.849998474121094,1145.0,125246500,15677600,56048700
2021-11-02,17.71027374267578,55.59000015258789,1172.0,18.010000228881836,55.59000015258789,1172.0,18.190000534057617,55.97999954223633,1208.5899658203125,17.729999542236328,54.68000030517578,1146.0,18.149999618530273,55.029998779296875,1159.3599853515625,115146200,16377500,42737800
2021-11-03,18.319957733154297,56.0,1213.8599853515625,18.6299991607666,56.0,1213.8599853515625,18.829999923706055,56.16999816894531,1215.3900146484375,17.8799991607666,55.09000015258789,1152.6199951171875,17.920000076293945,55.2599983215332,1177.3299560546875,104755500,14419400,34628500
